midium,GBFS,12,12,0.00017642974853515625
midium,IDDFS,12,69,0.0005748271942138672
midium,IDDFS,12,69,0.0004963874816894531
midium,BFS,12,14,0.00015854835510253906
midium,BFS,0,23,0.00023055076599121094
midium,UCS,0,23,0.00022912025451660156
midium,GBFS,0,24,0.00037217140197753906
Easy,GBFS,13,15,0.00023102760314941406
Easy,BFS,13,22,0.0002243518829345703
Easy,DFS,13,29,0.00024890899658203125
Easy,UCS,13,25,0.00035452842712402344
Easy,A*,13,16,0.0003275871276855469
Easy,GBFS,13,15,0.00029468536376953125
Easy,IDDFS,13,113,0.0010819435119628906
Easy,IDDFS,9,49,0.0003631114959716797
Easy,DFS,9,9,0.0001266002655029297
midium,DFS,0,24,0.00021696090698242188
midium,DFS,0,24,0.0002989768981933594
midium,DFS,0,24,0.00019097328186035156
midium,GBFS,0,24,0.0003082752227783203
midium,GBFS,0,24,0.0002803802490234375
midium,GBFS,12,12,0.0001976490020751953
midium,DFS,16,16,0.0001423358917236328
midium,BFS,12,25,0.0003876686096191406
midium,A*,12,12,0.00020003318786621094
midium,IDDFS,12,127,0.0008852481842041016
midium,IDDFS,13,162,0.0013127326965332031
hard,BFS,0,23,0.00033092498779296875
hard,DFS,0,24,0.00020599365234375
hard,UCS,0,23,0.00034308433532714844
hard,A*,0,23,0.0003495216369628906
hard,GBFS,0,24,0.00010085105895996094
hard,IDDFS,0,919,0.00593256950378418
hard,IDDFS,0,919,0.00648045539855957
Easy,IDDFS,13,113,0.0007572174072265625
hard,IDDFS,0,919,0.0053043365478515625
Easy,IDDFS,13,113,0.0009033679962158203
Easy,IDDFS,9,49,0.0003497600555419922
Easy,IDDFS,4,12,0.0001423358917236328
hard,IDDFS,0,919,0.0014781951904296875
hard,IDDFS,0,955,0.006337404251098633
hard,IDDFS,19,547,0.003833293914794922
hard,GBFS,19,19,0.0002875328063964844
hard,A*,19,32,0.0004527568817138672
hard,UCS,19,70,0.000759124755859375
hard,DFS,19,59,0.00046324729919433594
hard,BFS,19,70,0.000347137451171875
hard,BFS,35,99,0.0008013248443603516
hard,DFS,35,75,0.0006263256072998047
hard,UCS,35,99,0.001110076904296875
hard,A*,35,80,0.001171112060546875
hard,GBFS,55,58,0.0006625652313232422
hard,IDDFS,35,1845,0.011618852615356445
hard,IDDFS,35,1845,0.011120080947875977
hard,IDDFS,38,2142,0.011297464370727539
hard,IDDFS,41,2151,0.013665199279785156
hard,GBFS,61,71,0.0005466938018798828
hard,GBFS,61,71,0.0007996559143066406
hard,A*,41,100,0.0012459754943847656
hard,UCS,41,105,0.00034809112548828125
